Search Path:
State: [[9, 2, 8], [6, 5, 1], [7, 3, 4]] Level: 0 F-value:(6, 6)
State: [[8, 9, 2], [6, 5, 1], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[8, 9, 1], [6, 5, 2], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 4, 5], [7, 3, 8]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [4, 6, 5], [7, 3, 8]] Level: 4 F-value:(10, 6)
State: [[9, 2, 1], [4, 5, 6], [7, 3, 8]] Level: 5 F-value:(9, 4)
State: [[9, 2, 4], [6, 5, 8], [3, 7, 1]] Level: 3 F-value:(10, 7)
State: [[8, 9, 2], [6, 5, 4], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [5, 6, 4], [7, 3, 8]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [5, 4, 6], [7, 3, 8]] Level: 4 F-value:(10, 6)
State: [[9, 2, 1], [6, 3, 4], [7, 5, 8]] Level: 3 F-value:(10, 7)
State: [[2, 9, 1], [6, 5, 4], [7, 3, 8]] Level: 3 F-value:(10, 7)
State: [[5, 2, 8], [9, 6, 4], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [5, 3, 4], [7, 6, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [6, 4, 1], [7, 3, 5]] Level: 3 F-value:(10, 7)
State: [[9, 2, 4], [6, 8, 5], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 4], [6, 3, 5], [7, 8, 1]] Level: 4 F-value:(10, 6)
State: [[9, 2, 1], [6, 5, 4], [3, 7, 8]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 5, 4], [3, 8, 7]] Level: 4 F-value:(10, 6)
State: [[9, 2, 5], [6, 4, 8], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[9, 1, 2], [6, 5, 4], [7, 3, 8]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 8, 3], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[8, 6, 2], [9, 5, 1], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[8, 2, 6], [9, 5, 1], [7, 3, 4]] Level: 4 F-value:(10, 6)
State: [[9, 2, 8], [5, 6, 3], [7, 4, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [1, 6, 3], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [1, 5, 3], [7, 6, 4]] Level: 4 F-value:(10, 6)
State: [[1, 2, 8], [9, 6, 3], [7, 5, 4]] Level: 4 F-value:(10, 6)
State: [[9, 2, 6], [5, 1, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 8, 4], [7, 3, 5]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 3, 8], [7, 4, 5]] Level: 3 F-value:(10, 7)
State: [[2, 1, 9], [6, 5, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [9, 3, 5], [7, 1, 4]] Level: 3 F-value:(10, 7)
State: [[2, 8, 6], [9, 5, 1], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[2, 8, 1], [9, 5, 6], [7, 3, 4]] Level: 4 F-value:(10, 6)
State: [[9, 2, 8], [6, 4, 3], [7, 5, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [3, 6, 5], [7, 1, 4]] Level: 3 F-value:(10, 7)
State: [[6, 9, 1], [2, 5, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [7, 5, 4], [9, 3, 1]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [1, 9, 5], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [1, 5, 9], [7, 3, 4]] Level: 4 F-value:(10, 6)
State: [[6, 2, 8], [1, 5, 4], [7, 3, 9]] Level: 5 F-value:(10, 5)
State: [[9, 2, 8], [6, 5, 3], [4, 7, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [3, 6, 1], [7, 4, 5]] Level: 3 F-value:(10, 7)
State: [[9, 2, 4], [6, 3, 8], [7, 5, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 5], [6, 1, 4], [7, 3, 8]] Level: 3 F-value:(10, 7)
State: [[9, 2, 5], [6, 1, 4], [7, 8, 3]] Level: 4 F-value:(10, 6)
State: [[9, 2, 8], [6, 3, 5], [7, 4, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [7, 1, 6], [5, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [5, 1, 4], [7, 3, 6]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [3, 9, 1], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [3, 5, 1], [7, 9, 4]] Level: 4 F-value:(10, 6)
State: [[6, 2, 8], [3, 5, 1], [7, 4, 9]] Level: 5 F-value:(10, 5)
State: [[9, 2, 8], [5, 4, 1], [7, 6, 3]] Level: 3 F-value:(10, 7)
State: [[9, 6, 8], [2, 5, 1], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 5], [6, 8, 1], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [5, 1, 6], [3, 7, 4]] Level: 3 F-value:(10, 7)
State: [[2, 9, 8], [6, 5, 3], [7, 4, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [1, 3, 5], [7, 6, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 5], [6, 3, 8], [7, 1, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [9, 3, 1], [7, 4, 5]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [9, 1, 4], [7, 3, 5]] Level: 3 F-value:(10, 7)
State: [[2, 9, 8], [5, 1, 6], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [3, 5, 1], [9, 7, 4]] Level: 3 F-value:(10, 7)
State: [[2, 8, 1], [6, 5, 9], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[2, 8, 1], [6, 5, 4], [7, 3, 9]] Level: 4 F-value:(10, 6)
State: [[9, 2, 8], [5, 6, 4], [7, 1, 3]] Level: 3 F-value:(10, 7)
State: [[9, 1, 8], [5, 2, 6], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 1, 8], [2, 5, 6], [7, 3, 4]] Level: 4 F-value:(10, 6)
State: [[1, 9, 8], [5, 2, 6], [7, 3, 4]] Level: 4 F-value:(10, 6)
State: [[9, 8, 2], [6, 5, 3], [7, 4, 1]] Level: 3 F-value:(10, 7)
State: [[9, 8, 3], [6, 5, 2], [7, 4, 1]] Level: 4 F-value:(10, 6)
State: [[9, 2, 8], [6, 4, 5], [7, 1, 3]] Level: 3 F-value:(10, 7)
State: [[6, 8, 9], [2, 5, 1], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 4], [6, 1, 8], [7, 3, 5]] Level: 3 F-value:(10, 7)
State: [[9, 2, 5], [1, 6, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 5], [1, 8, 6], [7, 3, 4]] Level: 4 F-value:(10, 6)
State: [[9, 2, 5], [1, 3, 6], [7, 8, 4]] Level: 5 F-value:(10, 5)
State: [[9, 2, 1], [8, 6, 5], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [1, 6, 4], [7, 3, 5]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [1, 4, 6], [7, 3, 5]] Level: 4 F-value:(10, 6)
State: [[2, 9, 4], [6, 5, 8], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [5, 1, 9], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [5, 1, 4], [7, 3, 9]] Level: 4 F-value:(10, 6)
State: [[7, 2, 8], [9, 5, 4], [6, 3, 1]] Level: 3 F-value:(10, 7)
State: [[6, 2, 1], [5, 9, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 8, 2], [5, 1, 6], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [7, 5, 8], [3, 6, 4]] Level: 3 F-value:(10, 7)
State: [[7, 2, 1], [9, 5, 8], [6, 3, 4]] Level: 3 F-value:(10, 7)
State: [[7, 2, 8], [9, 5, 1], [3, 6, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [5, 3, 1], [7, 9, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [5, 3, 1], [7, 4, 9]] Level: 4 F-value:(10, 6)
State: [[5, 2, 1], [9, 6, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[7, 2, 8], [6, 5, 1], [9, 3, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 1], [9, 8, 5], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[5, 2, 8], [6, 9, 1], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [6, 1, 3], [7, 4, 5]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [7, 5, 4], [3, 6, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [7, 5, 1], [3, 4, 6]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [7, 5, 6], [3, 4, 1]] Level: 4 F-value:(10, 6)
State: [[6, 2, 8], [7, 5, 1], [3, 9, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [7, 5, 1], [3, 4, 9]] Level: 4 F-value:(10, 6)
State: [[9, 2, 8], [5, 1, 3], [7, 6, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 3], [5, 1, 8], [7, 6, 4]] Level: 4 F-value:(10, 6)
State: [[6, 2, 1], [7, 5, 8], [9, 3, 4]] Level: 3 F-value:(10, 7)
State: [[3, 2, 8], [9, 6, 1], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 5], [6, 1, 8], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [6, 1, 4], [7, 5, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [6, 5, 4], [1, 7, 3]] Level: 3 F-value:(10, 7)
State: [[6, 2, 5], [9, 1, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [7, 5, 3], [6, 4, 1]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [5, 3, 8], [7, 6, 4]] Level: 3 F-value:(10, 7)
State: [[6, 9, 8], [2, 5, 1], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [5, 3, 1], [7, 4, 6]] Level: 3 F-value:(10, 7)
State: [[5, 2, 8], [9, 6, 1], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[2, 8, 9], [6, 5, 1], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [9, 1, 3], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[6, 2, 1], [9, 5, 8], [3, 7, 4]] Level: 3 F-value:(10, 7)
State: [[2, 6, 1], [9, 5, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 8, 2], [6, 5, 4], [7, 1, 3]] Level: 3 F-value:(10, 7)
State: [[6, 2, 1], [9, 3, 8], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [3, 6, 8], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [3, 8, 6], [7, 5, 4]] Level: 4 F-value:(10, 6)
State: [[2, 9, 8], [6, 5, 4], [7, 1, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 8, 5], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [5, 6, 8], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[6, 1, 2], [9, 5, 8], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[1, 6, 2], [9, 5, 8], [7, 3, 4]] Level: 4 F-value:(10, 6)
State: [[9, 2, 8], [7, 5, 1], [4, 6, 3]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [5, 9, 4], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [9, 5, 1], [3, 4, 7]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [6, 5, 1], [4, 3, 7]] Level: 3 F-value:(10, 7)
State: [[7, 2, 8], [9, 5, 1], [6, 4, 3]] Level: 3 F-value:(10, 7)
State: [[9, 8, 4], [6, 5, 2], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[5, 2, 8], [9, 3, 1], [7, 6, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [7, 5, 4], [6, 1, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 5, 8], [4, 7, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 1], [6, 4, 8], [7, 5, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [1, 6, 5], [7, 4, 3]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [6, 5, 7], [3, 4, 1]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [9, 4, 5], [7, 3, 1]] Level: 3 F-value:(10, 7)
State: [[6, 2, 8], [4, 9, 5], [7, 3, 1]] Level: 4 F-value:(10, 6)
State: [[6, 2, 8], [4, 5, 9], [7, 3, 1]] Level: 5 F-value:(10, 5)
State: [[9, 2, 1], [6, 5, 8], [3, 4, 7]] Level: 3 F-value:(10, 7)
State: [[9, 8, 2], [6, 5, 1], [3, 7, 4]] Level: 2 F-value:(10, 8)
State: [[9, 5, 1], [6, 2, 8], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 5, 8], [2, 6, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 5, 8], [2, 1, 6], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 5, 8], [6, 3, 1], [7, 2, 4]] Level: 2 F-value:(10, 8)
State: [[9, 3, 8], [6, 5, 1], [7, 2, 4]] Level: 3 F-value:(10, 7)
State: [[9, 8, 3], [6, 5, 1], [7, 2, 4]] Level: 4 F-value:(10, 6)
State: [[5, 9, 8], [6, 2, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 8, 5], [6, 2, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 5, 2], [6, 8, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 5, 2], [6, 3, 1], [7, 8, 4]] Level: 3 F-value:(10, 7)
State: [[9, 3, 2], [6, 5, 1], [7, 8, 4]] Level: 4 F-value:(10, 6)
State: [[9, 5, 8], [6, 1, 2], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 2, 8], [7, 3, 1], [6, 5, 4]] Level: 2 F-value:(10, 8)
State: [[9, 6, 8], [5, 2, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 8, 2], [5, 6, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 2, 8], [6, 7, 1], [3, 5, 4]] Level: 2 F-value:(10, 8)
State: [[9, 5, 8], [6, 2, 1], [7, 4, 3]] Level: 2 F-value:(10, 8)
State: [[9, 5, 8], [6, 2, 4], [7, 3, 1]] Level: 2 F-value:(10, 8)
State: [[9, 2, 8], [7, 6, 1], [5, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 2, 8], [5, 7, 1], [6, 3, 4]] Level: 2 F-value:(10, 8)
State: [[2, 9, 8], [7, 5, 1], [6, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 8, 2], [7, 5, 1], [6, 3, 4]] Level: 2 F-value:(10, 8)
State: [[2, 5, 8], [6, 9, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 2, 8], [5, 6, 1], [3, 7, 4]] Level: 2 F-value:(10, 8)
State: [[9, 2, 8], [7, 1, 5], [6, 3, 4]] Level: 2 F-value:(10, 8)
State: [[2, 9, 8], [5, 6, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[2, 9, 8], [6, 1, 5], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[6, 5, 8], [9, 2, 1], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 8, 2], [6, 3, 1], [7, 5, 4]] Level: 2 F-value:(10, 8)
State: [[9, 2, 8], [6, 1, 5], [3, 7, 4]] Level: 2 F-value:(10, 8)
State: [[2, 9, 8], [6, 5, 1], [3, 7, 4]] Level: 2 F-value:(10, 8)
State: [[9, 8, 2], [6, 1, 5], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[9, 1, 8], [6, 2, 5], [7, 3, 4]] Level: 2 F-value:(10, 8)
State: [[1, 9, 8], [6, 2, 5], [7, 3, 4]] Level: 3 F-value:(10, 7)
State: [[9, 3, 8], [6, 2, 1], [7, 5, 4]] Level: 2 F-value:(10, 8)
State: [[9, 8, 3], [6, 2, 1], [7, 5, 4]] Level: 3 F-value:(10, 7)
State: [[9, 2, 8], [6, 3, 1], [5, 7, 4]] Level: 2 F-value:(10, 8)
State: [[2, 9, 8], [6, 3, 1], [7, 5, 4]] Level: 2 F-value:(10, 8)
State: [[1, 2, 3], [7, 5, 6], [9, 8, 4]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [9, 5, 6], [7, 4, 8]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [5, 9, 6], [7, 8, 4]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [9, 5, 4], [7, 8, 6]] Level: 8 F-value:(11, 3)
State: [[4, 2, 3], [9, 5, 6], [7, 8, 1]] Level: 8 F-value:(11, 3)
State: [[9, 2, 3], [4, 5, 6], [7, 1, 8]] Level: 8 F-value:(11, 3)
State: [[9, 2, 3], [4, 5, 1], [7, 8, 6]] Level: 8 F-value:(11, 3)
State: [[2, 9, 3], [4, 5, 6], [7, 8, 1]] Level: 8 F-value:(11, 3)
State: [[3, 2, 4], [9, 5, 6], [7, 8, 1]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [4, 5, 1], [7, 6, 8]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [4, 5, 8], [7, 1, 6]] Level: 7 F-value:(11, 4)
State: [[1, 2, 4], [6, 5, 9], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[1, 2, 4], [6, 5, 3], [7, 8, 9]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [6, 5, 4], [7, 8, 9]] Level: 9 F-value:(11, 2)
State: [[9, 2, 3], [4, 8, 6], [7, 1, 5]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [4, 1, 6], [7, 8, 5]] Level: 8 F-value:(11, 3)
State: [[6, 2, 3], [9, 5, 4], [7, 8, 1]] Level: 7 F-value:(11, 4)
State: [[1, 2, 5], [3, 9, 6], [7, 8, 4]] Level: 7 F-value:(11, 4)
State: [[1, 2, 4], [6, 5, 8], [7, 3, 9]] Level: 7 F-value:(11, 4)
State: [[6, 2, 1], [4, 5, 8], [7, 3, 9]] Level: 7 F-value:(11, 4)
State: [[1, 2, 9], [6, 5, 3], [7, 8, 4]] Level: 7 F-value:(11, 4)
State: [[1, 2, 3], [6, 5, 9], [7, 8, 4]] Level: 8 F-value:(11, 3)
State: [[9, 2, 3], [1, 5, 6], [7, 4, 8]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [5, 1, 6], [7, 8, 4]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [7, 5, 6], [1, 8, 4]] Level: 7 F-value:(11, 4)
State: [[1, 2, 8], [4, 9, 6], [7, 5, 3]] Level: 7 F-value:(11, 4)
State: [[1, 2, 8], [4, 5, 6], [7, 9, 3]] Level: 8 F-value:(11, 3)
State: [[1, 2, 8], [4, 5, 6], [7, 3, 9]] Level: 9 F-value:(11, 2)
State: [[1, 2, 8], [4, 3, 6], [7, 9, 5]] Level: 7 F-value:(11, 4)
State: [[1, 2, 8], [4, 3, 6], [7, 5, 9]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [9, 5, 8], [7, 4, 6]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [1, 5, 4], [7, 8, 6]] Level: 7 F-value:(11, 4)
State: [[2, 9, 3], [1, 5, 6], [7, 8, 4]] Level: 7 F-value:(11, 4)
State: [[1, 9, 3], [2, 5, 6], [7, 8, 4]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [9, 8, 6], [7, 4, 5]] Level: 7 F-value:(11, 4)
State: [[1, 2, 3], [9, 4, 6], [7, 8, 5]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [4, 9, 6], [7, 8, 5]] Level: 9 F-value:(11, 2)
State: [[1, 2, 3], [8, 9, 6], [7, 5, 4]] Level: 7 F-value:(11, 4)
State: [[1, 2, 3], [8, 5, 6], [7, 9, 4]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [8, 5, 6], [7, 4, 9]] Level: 9 F-value:(11, 2)
State: [[1, 2, 3], [9, 5, 4], [7, 6, 8]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [4, 6, 1], [7, 8, 5]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [8, 5, 6], [7, 1, 4]] Level: 7 F-value:(11, 4)
State: [[8, 2, 3], [9, 5, 6], [7, 4, 1]] Level: 7 F-value:(11, 4)
State: [[5, 2, 3], [9, 4, 6], [7, 8, 1]] Level: 7 F-value:(11, 4)
State: [[5, 2, 3], [4, 9, 6], [7, 8, 1]] Level: 8 F-value:(11, 3)
State: [[9, 1, 2], [4, 5, 6], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[1, 9, 2], [4, 5, 6], [7, 8, 3]] Level: 8 F-value:(11, 3)
State: [[1, 2, 9], [4, 5, 6], [7, 8, 3]] Level: 9 F-value:(11, 2)
State: [[9, 2, 6], [4, 5, 1], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[4, 2, 1], [9, 5, 6], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[9, 2, 1], [4, 5, 3], [7, 8, 6]] Level: 7 F-value:(11, 4)
State: [[2, 9, 1], [4, 5, 6], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[1, 2, 8], [3, 5, 6], [9, 7, 4]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [3, 5, 6], [7, 9, 4]] Level: 7 F-value:(11, 4)
State: [[1, 2, 8], [3, 5, 6], [7, 4, 9]] Level: 8 F-value:(11, 3)
State: [[1, 2, 8], [9, 5, 6], [3, 4, 7]] Level: 6 F-value:(11, 5)
State: [[3, 2, 8], [9, 5, 6], [7, 4, 1]] Level: 6 F-value:(11, 5)
State: [[8, 2, 1], [9, 5, 6], [7, 4, 3]] Level: 6 F-value:(11, 5)
State: [[8, 2, 4], [9, 5, 6], [7, 3, 1]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [5, 3, 6], [7, 9, 4]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [5, 3, 6], [7, 4, 9]] Level: 7 F-value:(11, 4)
State: [[1, 2, 8], [7, 5, 6], [3, 9, 4]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [7, 5, 6], [3, 4, 9]] Level: 7 F-value:(11, 4)
State: [[6, 2, 1], [4, 5, 8], [7, 9, 3]] Level: 6 F-value:(11, 5)
State: [[6, 2, 8], [4, 5, 3], [7, 9, 1]] Level: 6 F-value:(11, 5)
State: [[6, 2, 8], [4, 5, 3], [7, 1, 9]] Level: 7 F-value:(11, 4)
State: [[6, 2, 3], [4, 5, 8], [7, 1, 9]] Level: 8 F-value:(11, 3)
State: [[6, 2, 3], [4, 5, 8], [7, 9, 1]] Level: 7 F-value:(11, 4)
State: [[2, 8, 9], [4, 5, 6], [7, 3, 1]] Level: 6 F-value:(11, 5)
State: [[8, 2, 9], [4, 5, 6], [7, 3, 1]] Level: 7 F-value:(11, 4)
State: [[9, 2, 1], [4, 5, 8], [7, 3, 6]] Level: 6 F-value:(11, 5)
State: [[9, 2, 8], [4, 5, 6], [3, 1, 7]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [7, 5, 1], [6, 8, 4]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [5, 6, 1], [7, 8, 4]] Level: 6 F-value:(11, 5)
State: [[8, 9, 2], [4, 5, 6], [7, 3, 1]] Level: 6 F-value:(11, 5)
State: [[9, 2, 6], [4, 5, 1], [7, 3, 8]] Level: 6 F-value:(11, 5)
State: [[5, 2, 4], [9, 3, 6], [7, 8, 1]] Level: 6 F-value:(11, 5)
State: [[9, 2, 8], [4, 3, 6], [7, 1, 5]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [9, 3, 6], [7, 4, 5]] Level: 6 F-value:(11, 5)
State: [[1, 2, 6], [9, 5, 4], [7, 3, 8]] Level: 6 F-value:(11, 5)
State: [[1, 2, 6], [9, 5, 4], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[1, 2, 4], [9, 5, 6], [7, 8, 3]] Level: 8 F-value:(11, 3)
State: [[1, 2, 4], [9, 5, 6], [7, 3, 8]] Level: 7 F-value:(11, 4)
State: [[1, 2, 9], [6, 5, 3], [7, 4, 8]] Level: 6 F-value:(11, 5)
State: [[1, 2, 3], [6, 5, 9], [7, 4, 8]] Level: 7 F-value:(11, 4)
State: [[1, 2, 3], [6, 5, 8], [7, 4, 9]] Level: 8 F-value:(11, 3)
State: [[9, 8, 2], [4, 5, 6], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 6], [9, 5, 8], [7, 4, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [6, 1, 5], [7, 8, 4]] Level: 6 F-value:(11, 5)
State: [[2, 9, 8], [4, 5, 6], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 8], [4, 5, 3], [7, 1, 6]] Level: 6 F-value:(11, 5)
State: [[4, 2, 8], [9, 5, 6], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 6], [4, 5, 8], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 4], [8, 5, 6], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 4], [6, 5, 9], [7, 3, 8]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [9, 4, 6], [7, 5, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 4], [9, 5, 8], [7, 3, 6]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [3, 9, 6], [7, 5, 4]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [4, 6, 3], [7, 8, 5]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [4, 3, 6], [7, 8, 5]] Level: 7 F-value:(11, 4)
State: [[9, 2, 5], [4, 6, 1], [7, 8, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 5], [4, 1, 6], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[1, 2, 8], [9, 5, 6], [4, 7, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [4, 5, 6], [9, 7, 3]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [4, 6, 8], [7, 1, 5]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [7, 5, 6], [9, 4, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [9, 5, 3], [7, 4, 6]] Level: 6 F-value:(11, 5)
